Id,Transcript,Question
2d6ce797-e2a8-48b7-9c9e-d15c509cd4b4,503,What is the patient's name?
c67421bb-13f7-411e-a731-ef15e6a6d1e4,503,What is the patient's age?
c8754fae-d6e4-441d-abc3-1d4639727ff6,503,What is the patient's condition?
49b33c3a-0abd-4daa-9de7-61eee4897da1,503,What symptoms is the patient experiencing?
3d96bad0-2c78-43df-85bc-b64ad02f5d97,503,What precautions did the doctor advise?
7058d7e7-16fa-46e6-9dbe-e5e98159b94c,503,What drug did the doctor prescribe?
2b21f965-615d-4c71-bd36-272411da652b,4578,What is the patient's name?
0f727c8c-2a87-4cff-9e06-f945edc68c8e,4578,What is the patient's age?
2951eba2-8602-40de-aac9-b25b55f483aa,4578,What is the patient's condition?
63ed04fb-9043-425a-a62b-1d86084c6e66,4578,What symptoms is the patient experiencing?
2414fac4-f427-478e-9cb1-b3df8f79a160,4578,What precautions did the doctor advise?
cd41f62f-34bd-4576-9189-9c8294d3d717,4578,What drug did the doctor prescribe?
6ea1e2aa-b97e-4b42-b297-ae821c48e0dd,1725,What is the patient's name?
023dc524-2d01-4e88-9ec4-65ce4a98e23c,1725,What is the patient's age?
226031eb-0d9b-457b-8ecb-f91f691311ab,1725,What is the patient's condition?
d22437f7-632a-4d78-91de-27e571ca3fd1,1725,What symptoms is the patient experiencing?
e74d5cd8-fc61-45e0-9d8e-3555cbcab67a,1725,What precautions did the doctor advise?
90a020db-d301-445c-a6e6-93a7fca6d916,1725,What drug did the doctor prescribe?
2644a1d8-2270-4b65-93ce-00c6fdcd2d63,921,What is the patient's name?
55866943-99f2-4e70-9a29-28bee798db17,921,What is the patient's age?
e05b28a9-e8db-4e69-b011-70edc8b40adc,921,What is the patient's condition?
cbaedd35-279e-4a6d-97da-c56ff073ef18,921,What symptoms is the patient experiencing?
3cffcaa3-ce65-40d6-9e7a-f6867a285a5b,921,What precautions did the doctor advise?
e620b763-be55-40d1-8ee8-e366f9ab2f5d,921,What drug did the doctor prescribe?
d49ca9a2-4f6c-429d-ba7f-c184ebd4d7f0,1446,What is the patient's name?
4d55e491-c33e-4350-a0ca-b62d15068eec,1446,What is the patient's age?
55def61f-53c8-475c-99d7-58d2c8547b16,1446,What is the patient's condition?
e0cf43fe-fed2-4d5a-9a2b-3644abb48933,1446,What symptoms is the patient experiencing?
e0294808-aecc-457e-a012-71775dd580ea,1446,What precautions did the doctor advise?
3586718f-21a9-4a09-a87a-2703f164a452,1446,What drug did the doctor prescribe?
3bd06d88-ad89-434c-9df0-0ec2bbaf3cc4,3529,What is the patient's name?
b8606419-769e-4972-a3d8-367fbd4833a6,3529,What is the patient's age?
82274ee9-7f1c-49ae-8981-d6277fa37c31,3529,What is the patient's condition?
a379289b-c72a-4ab9-bc0c-6e660e83c781,3529,What symptoms is the patient experiencing?
44d559de-c533-4c1a-a7c2-e0d6b657e500,3529,What precautions did the doctor advise?
c58aaeb6-3c02-471c-9b60-c90c167551e4,3529,What drug did the doctor prescribe?
988215cf-03ac-4c79-a0fa-e6b40d8790c1,1823,What is the patient's name?
9efddbd8-3fef-4d25-ac4a-870542455478,1823,What is the patient's age?
99df96c9-49ff-47e5-825d-fa5f9b66b221,1823,What is the patient's condition?
2fff6e45-154a-47ba-85fb-ea8c945e09dd,1823,What symptoms is the patient experiencing?
edefc828-b25d-4bc8-85ce-e143592b6263,1823,What precautions did the doctor advise?
150c08d4-0098-4097-968e-cf9759ddaa15,1823,What drug did the doctor prescribe?
ecd1126b-e8fe-4e56-9415-c04d99dc8bbf,4081,What is the patient's name?
71dc2a1b-26e6-4fd7-a0ae-71c1c3b58ad9,4081,What is the patient's age?
943bfc20-c888-4858-a3f7-208b706d6ea6,4081,What is the patient's condition?
58f36b73-1bc9-49c8-a512-ee4f0387f3ad,4081,What symptoms is the patient experiencing?
965b827c-7b47-4a09-b912-b4e4b7177264,4081,What precautions did the doctor advise?
8f89866d-54fe-4295-950b-f3511f109006,4081,What drug did the doctor prescribe?
0661725e-8097-42dd-8783-fd93c00b0c77,1499,What is the patient's name?
1ee91095-fa0d-4926-aee5-2bb63f8788bc,1499,What is the patient's age?
b0df49c6-9fa2-43f5-81a7-126b2af1c37a,1499,What is the patient's condition?
1541fdb2-129d-44f4-8243-f17d2f447e96,1499,What symptoms is the patient experiencing?
dea7972f-8ed4-4e9c-ac0a-88c47e3e3f92,1499,What precautions did the doctor advise?
670d50ac-d783-4b25-bc0f-a099962c5da8,1499,What drug did the doctor prescribe?
4e583d75-d613-453f-8057-4cefb6803709,3883,What is the patient's name?
11e44840-5be4-40bf-8767-eca7c60d03a4,3883,What is the patient's age?
54a9078c-ae75-4248-a49b-10af8e69a897,3883,What is the patient's condition?
faf2ef5e-7ba4-4bd4-b521-93d33394fe49,3883,What symptoms is the patient experiencing?
f5183056-722d-4310-80ae-e397be0566f8,3883,What precautions did the doctor advise?
05c645a4-59de-4b6e-a585-8ff39553c082,3883,What drug did the doctor prescribe?
38cf4936-d69b-4f1d-aa31-1d0fa8741967,410,What is the patient's name?
33eb7263-769a-4246-9436-a20ecc2985ce,410,What is the patient's age?
a79b3887-7098-4170-bc8c-0219de09fe35,410,What is the patient's condition?
62e41fb3-778d-4d14-a64d-293e0bacccd4,410,What symptoms is the patient experiencing?
cf7f6fc7-3dbc-443f-b78a-f552b9ce687a,410,What precautions did the doctor advise?
fcc4722d-f6d0-4f0c-bdb8-b7b040ac4db0,410,What drug did the doctor prescribe?
3b7a0f69-b39d-469a-8c51-f01aa2d95616,2512,What is the patient's name?
f14cbba6-a220-4784-ac3e-99d9876e7322,2512,What is the patient's age?
ee2e1703-ebe2-49ef-bcbe-be031a747345,2512,What is the patient's condition?
64b7aa31-5124-4566-a594-90eb17ab6dd8,2512,What symptoms is the patient experiencing?
ac50b3b6-2864-4c47-924f-034c7a847bb3,2512,What precautions did the doctor advise?
d3273a2c-e01c-470b-9199-76a45f33e4cb,2512,What drug did the doctor prescribe?
90bd5b17-c6bf-443b-a896-a989e6fc2cd8,128,What is the patient's name?
3dcc2ef0-b39c-4969-83da-d8d9e5a50446,128,What is the patient's age?
42ee94b2-aaf4-47e9-b36f-fa6d5828202f,128,What is the patient's condition?
093e308d-e047-4a7b-ba44-f03fd7f8284b,128,What symptoms is the patient experiencing?
3ba051f4-0603-40bb-8f61-9f4ab538fd42,128,What precautions did the doctor advise?
102612c2-8398-4d1a-a586-b934e727ca05,128,What drug did the doctor prescribe?
49469840-a1f6-4401-879d-b76fb721341e,1683,What is the patient's name?
a50d8a62-253f-4f83-8b3a-aa44f6116800,1683,What is the patient's age?
d519b570-6440-4178-be58-b4e49006b2bc,1683,What is the patient's condition?
f1de42fe-5819-4600-8b09-a24eedc2e711,1683,What symptoms is the patient experiencing?
9ea0352c-2959-4e8e-8b15-fb2ed3a4d1e4,1683,What precautions did the doctor advise?
70066759-89dd-4660-ab37-757234de5259,1683,What drug did the doctor prescribe?
2b0f1e1a-1647-4458-846d-9c54c0cc2e0f,4024,What is the patient's name?
3c80cf54-f9b8-4acd-a9c7-6780a5f6725d,4024,What is the patient's age?
c3135183-225e-470d-b26a-20eeda39cafe,4024,What is the patient's condition?
21f82c47-c817-4a06-b3e5-59f80b38ba65,4024,What symptoms is the patient experiencing?
b67e6daf-77a7-4926-9fd8-957a3e28ec7c,4024,What precautions did the doctor advise?
2aeacbac-39b0-4535-b486-c550cdcf496b,4024,What drug did the doctor prescribe?
eff8ea65-7d27-4828-a12a-22a6c2d1ccce,4758,What is the patient's name?
28737efb-1372-4ad6-a69b-0254aa58458e,4758,What is the patient's age?
673e5507-9928-443f-9504-9bf96b7c0798,4758,What is the patient's condition?
febba325-ce4f-4bd5-b298-c70947a8c92e,4758,What symptoms is the patient experiencing?
eedb52c3-b125-49d5-9745-c6a6df7aff40,4758,What precautions did the doctor advise?
0bd7b0ad-6bc8-44f2-aca6-40676e847614,4758,What drug did the doctor prescribe?
7db1d894-5bdb-4877-b203-d0fed549a5cc,233,What is the patient's name?
06d837ef-fe08-4c8b-82f6-1c351bac66d0,233,What is the patient's age?
435a2ad4-8326-4a78-bc27-cda235fb13e6,233,What is the patient's condition?
7c6562ac-500b-4bda-9909-ff5d1e48b755,233,What symptoms is the patient experiencing?
f7573702-be61-4e1f-a06c-dec21a34c0ee,233,What precautions did the doctor advise?
b479731a-4e52-4cbc-a0f1-27a198d5e6a1,233,What drug did the doctor prescribe?
31c59dff-0157-42c2-9899-44c590842f48,3533,What is the patient's name?
21301ded-fade-4d4b-b10b-6e323e24f43f,3533,What is the patient's age?
a9b7a4a2-4414-4e6d-8417-075cd4c0a53e,3533,What is the patient's condition?
79271468-a427-4787-a71b-cae20dc725ef,3533,What symptoms is the patient experiencing?
f712a2ac-ff2a-4388-8d43-7f55765e736a,3533,What precautions did the doctor advise?
0fa98eaa-2f6a-4fc1-b67a-ab2fde476ef1,3533,What drug did the doctor prescribe?
975b7528-97d8-4b99-ad25-89b35f9ef672,2537,What is the patient's name?
82c446e8-a17c-4aba-b834-bceec0a68af9,2537,What is the patient's age?
788d646c-78c0-4d74-9fad-c457f0073d6a,2537,What is the patient's condition?
09eddf54-3220-42c7-89dd-3b6fb927cdac,2537,What symptoms is the patient experiencing?
c98a7c44-2dc5-46be-8193-286f793d9a00,2537,What precautions did the doctor advise?
7919ff9a-d27d-4618-aa10-810e48c840e9,2537,What drug did the doctor prescribe?
0f967a82-dda0-4c9a-ac0b-a6d6ddb4f65a,1194,What is the patient's name?
b4652bab-599a-4b17-b4a1-0b7a75e72386,1194,What is the patient's age?
69ea368d-9236-48d9-aa0c-095a90268c1e,1194,What is the patient's condition?
0a70b3ef-adb6-4db5-b6bd-b650aa58db95,1194,What symptoms is the patient experiencing?
3052074d-2972-4546-9386-25b08ea32c7d,1194,What precautions did the doctor advise?
5a61f34f-86dc-4f2b-bcc1-a678fa42895d,1194,What drug did the doctor prescribe?
d9b2186e-a8a3-47b5-b936-d409d90f2b74,1962,What is the patient's name?
32fd1f48-1003-4617-a348-76a406044acd,1962,What is the patient's age?
67a7ffa2-b21e-4230-ba07-0980fcbfab7c,1962,What is the patient's condition?
38a6bd8c-bafb-42db-9fae-158973fe713b,1962,What symptoms is the patient experiencing?
53dd8b5f-830f-4d94-aded-d0c07f9f8b69,1962,What precautions did the doctor advise?
1e73a84d-a170-4c3f-9a65-6099ec2504b3,1962,What drug did the doctor prescribe?
3d457368-652a-4f2e-9131-bde43be0c40b,2324,What is the patient's name?
777f9cb6-15d7-4b94-9c0c-a6f731422376,2324,What is the patient's age?
02fb79a1-4419-47aa-b4e8-4d303e8892fd,2324,What is the patient's condition?
2157db5b-be87-497d-95eb-5a4b74b6316d,2324,What symptoms is the patient experiencing?
1e0de07c-b8fb-464d-be32-c6150dc03fdf,2324,What precautions did the doctor advise?
bf7ed6d2-26b0-4908-8d4a-060c2c88d1a3,2324,What drug did the doctor prescribe?
73a49b4e-3f1b-4592-9b3f-5f7df0ac2309,4173,What is the patient's name?
64e72f29-7b70-497c-8aa1-e2a0a80a2be8,4173,What is the patient's age?
f01946b4-b5c7-4e41-91dd-51483c556830,4173,What is the patient's condition?
1f7ce3bb-ee20-4967-bb33-f87ccef088e5,4173,What symptoms is the patient experiencing?
ebab96e4-54a5-49f2-9ccd-6cdfe5cbe3e3,4173,What precautions did the doctor advise?
ad685dbc-c3c4-4553-b89b-828e1d84da41,4173,What drug did the doctor prescribe?
b60d8ff8-80e6-42d7-8da8-db1b38730519,4381,What is the patient's name?
b5c2678f-8269-4c5b-84ae-536c9203c2ce,4381,What is the patient's age?
81986aee-bebc-47a4-8963-bdde6489f162,4381,What is the patient's condition?
0e6afd25-604f-42ee-8f8c-b1286e260e8a,4381,What symptoms is the patient experiencing?
4a81cf87-dd16-41fc-b6f9-21bf9bfb4d2f,4381,What precautions did the doctor advise?
63e4ef8f-aaee-4637-843e-d725d6a40a8c,4381,What drug did the doctor prescribe?
7628f032-6b36-4dc5-b5d0-280c5ce04794,3670,What is the patient's name?
12c510d8-3cd4-4193-8185-91054f3c4cdb,3670,What is the patient's age?
04562c21-a82e-4ad7-8dde-725573879804,3670,What is the patient's condition?
7053ad74-2b36-42aa-8620-e608faa8ddb9,3670,What symptoms is the patient experiencing?
828a3292-de71-4f2e-8bed-a581cf988419,3670,What precautions did the doctor advise?
0b27459a-377b-488a-8cfc-7a84910c2941,3670,What drug did the doctor prescribe?
c57ed2ad-cadc-4c5d-a808-887e9865855f,764,What is the patient's name?
288fbf65-c9f2-4247-90bb-31ad526e0859,764,What is the patient's age?
505e577f-13fe-4b93-8878-3b505d39b1ce,764,What is the patient's condition?
305bd5ca-d0f4-4981-93ce-75c286a0b761,764,What symptoms is the patient experiencing?
ebe4726f-5772-4766-906b-fad25de19ea2,764,What precautions did the doctor advise?
41735927-345f-480e-804c-54fe4d2662c2,764,What drug did the doctor prescribe?
709fc41f-473f-472c-8bad-a3f7ea9ccd75,1897,What is the patient's name?
c3ba0509-45cb-46ff-b119-3ffd0e544102,1897,What is the patient's age?
c4750054-fd74-4117-9077-c5a791e9b38c,1897,What is the patient's condition?
c2e71bf9-c63a-400b-af8d-44a6995e626f,1897,What symptoms is the patient experiencing?
b3914579-e555-4512-8542-387fd9115088,1897,What precautions did the doctor advise?
3daaf5f5-f903-4957-809f-758806abd05e,1897,What drug did the doctor prescribe?
52e089c0-8e8f-4381-9dbb-7d0326ba5319,191,What is the patient's name?
f9613e80-959c-4e3e-80a6-a640ba1faab9,191,What is the patient's age?
913ac671-116e-4939-8f9f-0c72d678e2ce,191,What is the patient's condition?
6c6ce699-d060-43ab-85e5-d0492482a499,191,What symptoms is the patient experiencing?
c11e5b49-8b37-4f2d-99d5-04f9ddfccf7f,191,What precautions did the doctor advise?
fb0c5bfd-485f-4645-a51f-f98a2485093a,191,What drug did the doctor prescribe?
7b082b13-c6bf-41fa-b801-03c7dea75150,2254,What is the patient's name?
9b29211e-3a29-4149-80e5-e1a1fbdedc65,2254,What is the patient's age?
7cba6e94-b170-4e11-b6eb-524ff80d4f2c,2254,What is the patient's condition?
11995f1f-b77a-406f-beaa-46937e2b93ab,2254,What symptoms is the patient experiencing?
ddb876a1-02a1-4b04-b02e-054086e26ed3,2254,What precautions did the doctor advise?
43a9976d-8188-4ede-8e79-27ba61d444bf,2254,What drug did the doctor prescribe?
199f4762-867a-41bf-9ca3-b2aa0cf347dd,2255,What is the patient's name?
56748422-0a7d-4e68-acf6-a2b39fc49736,2255,What is the patient's age?
7293c883-fb29-4be0-9110-48acdf97dc50,2255,What is the patient's condition?
d2dce33e-2535-4583-b982-e54b15731ae7,2255,What symptoms is the patient experiencing?
45d35311-c350-4c14-a2f8-f8541eaf2317,2255,What precautions did the doctor advise?
054028a7-e05f-42a7-883d-92cad53e63ab,2255,What drug did the doctor prescribe?
c95763ae-7fa8-4bb6-821d-30cd91559c3b,2058,What is the patient's name?
dfe5bf31-5193-4eb2-8b6d-8c04cbab32ce,2058,What is the patient's age?
224a25b3-4c9e-4483-a2fe-9c16f65cfcb8,2058,What is the patient's condition?
ebf38596-4270-4cf9-bdd4-29b4cd47e58b,2058,What symptoms is the patient experiencing?
58234f33-113e-44c1-9a7d-d3a7aff20898,2058,What precautions did the doctor advise?
f1fd8c03-b38e-4b01-9a9b-39f98dc56928,2058,What drug did the doctor prescribe?
1bd30977-4c8d-44d9-b0dd-1b7df6d33892,848,What is the patient's name?
f55f6877-2f10-4ba7-aa3a-a32a2075c2d4,848,What is the patient's age?
8ab63610-c568-4216-a6e4-312913bd7ee9,848,What is the patient's condition?
78624f88-b50e-4e38-8745-1eb9a6b33af6,848,What symptoms is the patient experiencing?
5affc8c1-0424-4779-8571-46fe5be98358,848,What precautions did the doctor advise?
64d7d96b-05a0-42f4-98f1-8edfce2e38f8,848,What drug did the doctor prescribe?
cd5fc11b-9ac2-4f51-964c-91000316a171,562,What is the patient's name?
345287bd-6609-45c8-8c7e-eec210caff94,562,What is the patient's age?
b6928954-c2da-4b76-8839-66a0d79b256a,562,What is the patient's condition?
daaad0cb-8a2c-4e4b-8827-5061217fff57,562,What symptoms is the patient experiencing?
b4f99297-0fcc-4c8c-99a0-8346c17818d6,562,What precautions did the doctor advise?
59ba5ce8-0f13-49e9-bfe8-35701a456648,562,What drug did the doctor prescribe?
d5fedc1f-cdb5-43f5-899b-970ce5164996,2478,What is the patient's name?
ba74221a-d36d-4672-b535-2116b7555fc2,2478,What is the patient's age?
00011d67-664d-4086-b2ac-7704d26fc9f5,2478,What is the patient's condition?
66cb8a74-17ac-4088-b27e-641da1309d8c,2478,What symptoms is the patient experiencing?
09d4f477-18bd-430b-b19b-6f99f3108dea,2478,What precautions did the doctor advise?
21f440e0-3f2d-4f3d-930c-ee0ff0f77b6b,2478,What drug did the doctor prescribe?
5b6e095a-5a31-4b4a-be42-320ca7b3d8e8,2027,What is the patient's name?
5b8315ce-8daa-44c2-a899-c8c3d04cf608,2027,What is the patient's age?
74d2917b-07e3-4a1b-bc05-25539201dce6,2027,What is the patient's condition?
d7f3bb24-5604-4c49-b247-16c399410f10,2027,What symptoms is the patient experiencing?
531d1c44-377c-4e2d-886d-a1b43a296c66,2027,What precautions did the doctor advise?
56de3e18-e421-4b6d-8060-3ee27ff0480f,2027,What drug did the doctor prescribe?
cd76ca65-8cbd-4baf-ba1d-5d24857f6dd0,4281,What is the patient's name?
9ed2dda9-58e0-4dba-938e-0fb4133f3676,4281,What is the patient's age?
4ab2dc0e-7338-4ba6-855e-7af28d3646fd,4281,What is the patient's condition?
2a0c56e7-d932-4427-814b-1ea607ce0c8f,4281,What symptoms is the patient experiencing?
04e3ce6b-d50a-4d79-a8da-4401b4e33060,4281,What precautions did the doctor advise?
4cb0bfb7-909e-4925-934c-8302b47f127a,4281,What drug did the doctor prescribe?
eaadca07-d95f-44d6-be04-7da46aa0b6de,2943,What is the patient's name?
753ad9c1-596f-4ea4-976a-19b657f0d49f,2943,What is the patient's age?
39503843-7402-40f1-980f-898e32ae7154,2943,What is the patient's condition?
e0900c13-4bb1-43fa-8ea2-c95ddc0c7d0f,2943,What symptoms is the patient experiencing?
fe943067-7295-44e3-84f9-73fe264d1858,2943,What precautions did the doctor advise?
9f2282b6-0e03-42bf-95ae-ee0449393a9d,2943,What drug did the doctor prescribe?
70966884-ce94-4353-bf3f-609ffb394154,2118,What is the patient's name?
fa74e08b-74d4-4726-a1e4-6b4865eceff1,2118,What is the patient's age?
1c640d21-ad4c-47c7-9840-3515bfbb9d32,2118,What is the patient's condition?
5c0384b2-912a-4eab-bbd7-bbb94955f019,2118,What symptoms is the patient experiencing?
7c2c8b16-1006-4dae-b699-c076c0dfba07,2118,What precautions did the doctor advise?
88a66ef1-3ecd-461d-9605-fd395ed3cff1,2118,What drug did the doctor prescribe?
700242bf-02df-4f8e-ae76-79420e88cfe3,3328,What is the patient's name?
3c01f465-e5bd-4fbb-85cd-349566ef8b38,3328,What is the patient's age?
dbf516dc-5722-4fd7-80cd-bbaca86f2e5e,3328,What is the patient's condition?
c6d6c997-b54c-43c2-b177-fae90dac624c,3328,What symptoms is the patient experiencing?
1a3fde1b-0981-4905-804f-28d98f59e4a7,3328,What precautions did the doctor advise?
5d6e7b65-37af-4aa9-ae7c-621c983b8803,3328,What drug did the doctor prescribe?
33e3518c-a49a-46d1-87bd-644041cbd1d6,2323,What is the patient's name?
dfec0a41-c326-45b2-9489-fcb16fab1299,2323,What is the patient's age?
116305cc-6dcc-4c66-bc03-2c1a04b6b96b,2323,What is the patient's condition?
8ff80112-53e5-413f-9104-839426baf804,2323,What symptoms is the patient experiencing?
387e851e-8921-408e-907a-61d024ce5971,2323,What precautions did the doctor advise?
a9190dd8-e1db-40d4-a52f-2e7ef8b2a0ed,2323,What drug did the doctor prescribe?
3c66248b-2f17-4807-971d-c422b99a959e,3385,What is the patient's name?
2e03a9cd-9164-4de4-8d7a-7ddbc5a2dd4c,3385,What is the patient's age?
3607f5af-eda3-4bb8-b0a1-23f548e02503,3385,What is the patient's condition?
2552a336-2301-47dd-aab6-f4c958b1e4b8,3385,What symptoms is the patient experiencing?
7188f0a3-87c9-432f-afec-9de2903c84f7,3385,What precautions did the doctor advise?
96652197-8c62-4fc5-b024-034813b907f5,3385,What drug did the doctor prescribe?
a4124b43-8862-46b3-a7a5-f6a4d113ea6b,1283,What is the patient's name?
4c1bb2eb-98c6-4081-a1b3-86ec05675922,1283,What is the patient's age?
a9d0a256-02af-4612-9b31-96d11baab825,1283,What is the patient's condition?
26e2cd13-3abc-4023-91ca-2ea24b90e5a1,1283,What symptoms is the patient experiencing?
3087a5be-9102-46be-b7ed-105d2c093b26,1283,What precautions did the doctor advise?
061ac0fc-79e7-46f5-91c7-b55178dd64a2,1283,What drug did the doctor prescribe?
ea9b80be-2ce4-4e49-b102-15d815ef0311,2616,What is the patient's name?
aa4e6cd0-109a-4433-9298-c58a72da34fa,2616,What is the patient's age?
90e83623-7f26-4ef8-9c06-7d8dbc6cef85,2616,What is the patient's condition?
